residence_sa2,NZDep_Decile,scenario,car_commuters_out,od_charged_commuters,od_trapped_commuters,od_charged_share,od_burden
119700,4.0,1c,177.0,9,9,0.0508,no_charge
158402,10.0,1c,324.0,21,21,0.0648,no_charge
158401,10.0,1c,396.0,9,9,0.0227,no_charge
157600,10.0,1c,36.0,0,0,0.0,no_charge
131300,2.0,1c,63.0,0,0,0.0,no_charge
127200,7.0,2c,78.0,6,6,0.0769,no_charge
117300,7.0,2c,189.0,0,0,0.0,no_charge
116701,3.0,2c,864.0,156,156,0.1806,no_charge
118100,4.0,2c,648.0,102,84,0.1574,no_charge
117400,4.0,2c,390.0,21,21,0.0538,no_charge
160401,5.0,2c,834.0,174,174,0.2086,no_charge
134500,6.0,2c,84.0,0,0,0.0,no_charge
153600,9.0,2c,396.0,69,69,0.1742,no_charge
153200,9.0,2c,216.0,48,48,0.2222,no_charge
154202,9.0,2c,477.0,99,99,0.2075,no_charge
154201,8.0,2c,582.0,144,132,0.2474,no_charge
155401,5.0,2c,462.0,96,96,0.2078,no_charge
147900,9.0,2c,60.0,12,12,0.2,no_charge
134800,7.0,2c,0.0,0,0,0.0,no_charge
133100,7.0,2c,396.0,198,135,0.5,no_charge
132002,5.0,2c,387.0,225,147,0.5814,no_charge
132001,7.0,2c,480.0,225,189,0.4688,no_charge
130601,8.0,2c,726.0,351,330,0.4835,no_charge
135000,8.0,2c,834.0,420,312,0.5036,no_charge
131700,8.0,2c,708.0,279,249,0.3941,no_charge
116801,2.0,2c,732.0,141,141,0.1926,no_charge
138100,5.0,2c,537.0,0,0,0.0,no_charge
156901,5.0,2c,1068.0,246,246,0.2303,no_charge
129400,3.0,2c,453.0,105,105,0.2318,no_charge
121001,5.0,2c,858.0,138,138,0.1608,no_charge
122101,4.0,2c,690.0,120,120,0.1739,no_charge
121401,4.0,2c,468.0,51,51,0.109,no_charge
122400,8.0,2c,723.0,141,141,0.195,no_charge
123900,1.0,2c,606.0,165,150,0.2723,no_charge
121800,3.0,2c,672.0,165,165,0.2455,no_charge
129300,4.0,2c,501.0,114,87,0.2275,no_charge
122802,5.0,2c,594.0,120,105,0.202,no_charge
122801,6.0,2c,393.0,57,51,0.145,no_charge
124401,4.0,2c,780.0,231,204,0.2962,no_charge
126500,3.0,2c,438.0,132,84,0.3014,no_charge
125202,1.0,2c,237.0,45,33,0.1899,no_charge
127400,1.0,2c,531.0,228,129,0.4294,no_charge
125201,1.0,2c,408.0,135,72,0.3309,no_charge
137202,6.0,2c,519.0,0,0,0.0,no_charge
139501,5.0,2c,363.0,0,0,0.0,no_charge
137201,6.0,2c,423.0,0,0,0.0,no_charge
138600,6.0,2c,396.0,0,0,0.0,no_charge
138901,3.0,2c,519.0,0,0,0.0,no_charge
154600,,2c,0.0,0,0,0.0,no_charge
152900,3.0,2c,498.0,129,129,0.259,no_charge
152201,4.0,2c,846.0,222,222,0.2624,no_charge
156000,7.0,2c,6.0,0,0,0.0,no_charge
158602,2.0,2c,546.0,111,111,0.2033,no_charge
118300,4.0,2c,561.0,81,81,0.1444,no_charge
118700,2.0,2c,564.0,99,99,0.1755,no_charge
118200,3.0,2c,906.0,114,114,0.1258,no_charge
148300,4.0,2c,333.0,108,108,0.3243,no_charge
149701,4.0,2c,567.0,162,162,0.2857,no_charge
146400,2.0,2c,558.0,192,192,0.3441,no_charge
149702,5.0,2c,312.0,102,102,0.3269,no_charge
158800,10.0,2c,684.0,138,138,0.2018,no_charge
152500,4.0,2c,294.0,96,96,0.3265,no_charge
122200,1.0,2c,537.0,132,132,0.2458,no_charge
123701,1.0,2c,441.0,129,129,0.2925,no_charge
123702,1.0,2c,327.0,81,69,0.2477,no_charge
157500,8.0,2c,747.0,168,168,0.2249,no_charge
126300,1.0,2c,579.0,189,165,0.3264,no_charge
134000,1.0,2c,171.0,36,36,0.2105,no_charge
159700,10.0,2c,276.0,36,36,0.1304,no_charge
158700,10.0,2c,552.0,108,108,0.1957,no_charge
159500,10.0,2c,570.0,123,123,0.2158,no_charge
157702,10.0,2c,459.0,84,84,0.183,no_charge
157701,10.0,2c,450.0,96,96,0.2133,no_charge
157901,8.0,2c,609.0,132,132,0.2167,no_charge
153400,1.0,2c,1095.0,324,324,0.2959,no_charge
131802,1.0,2c,0.0,0,0,0.0,no_charge
161900,9.0,2c,369.0,72,72,0.1951,no_charge
161800,1.0,2c,858.0,183,183,0.2133,no_charge
154701,2.0,2c,309.0,63,63,0.2039,no_charge
155301,2.0,2c,342.0,81,81,0.2368,no_charge
133000,1.0,2c,333.0,84,78,0.2523,no_charge
154101,7.0,2c,603.0,132,132,0.2189,no_charge
158002,2.0,2c,507.0,105,105,0.2071,no_charge
158001,7.0,2c,522.0,96,96,0.1839,no_charge
164302,8.0,2c,102.0,15,15,0.1471,no_charge
164301,4.0,2c,93.0,12,12,0.129,no_charge
152300,7.0,2c,21.0,0,0,0.0,no_charge
148000,3.0,2c,342.0,90,90,0.2632,no_charge
136200,3.0,2c,192.0,0,0,0.0,no_charge
136001,4.0,2c,516.0,0,0,0.0,no_charge
136900,5.0,2c,264.0,0,0,0.0,no_charge
143301,3.0,2c,594.0,0,0,0.0,no_charge
144400,2.0,2c,675.0,0,0,0.0,no_charge
144800,2.0,2c,516.0,0,0,0.0,no_charge
144201,6.0,2c,0.0,0,0,0.0,no_charge
140200,5.0,2c,570.0,0,0,0.0,no_charge
140800,3.0,2c,726.0,0,0,0.0,no_charge
141500,4.0,2c,528.0,0,0,0.0,no_charge
138700,5.0,2c,456.0,0,0,0.0,no_charge
141700,2.0,2c,408.0,0,0,0.0,no_charge
116900,3.0,2c,690.0,102,102,0.1478,no_charge
148401,1.0,2c,447.0,174,168,0.3893,no_charge
149400,9.0,2c,804.0,240,240,0.2985,no_charge
148200,9.0,2c,525.0,138,87,0.2629,no_charge
148600,10.0,2c,648.0,192,192,0.2963,no_charge
155801,10.0,2c,438.0,111,111,0.2534,no_charge
123600,3.0,2c,747.0,162,141,0.2169,no_charge
122600,4.0,2c,453.0,69,57,0.1523,no_charge
123400,4.0,2c,756.0,141,96,0.1865,no_charge
131801,5.0,2c,381.0,0,0,0.0,no_charge
132900,7.0,2c,471.0,180,165,0.3822,no_charge
117500,3.0,2c,642.0,96,96,0.1495,no_charge
131500,7.0,2c,591.0,216,192,0.3655,no_charge
130902,4.0,2c,492.0,126,126,0.2561,no_charge
130801,8.0,2c,399.0,141,135,0.3534,no_charge
130100,6.0,2c,645.0,192,192,0.2977,no_charge
129600,7.0,2c,738.0,219,219,0.2967,no_charge
130901,7.0,2c,570.0,183,183,0.3211,no_charge
145800,8.0,2c,933.0,0,0,0.0,no_charge
144700,9.0,2c,714.0,0,0,0.0,no_charge
137100,9.0,2c,435.0,177,138,0.4069,no_charge
128902,8.0,2c,348.0,96,96,0.2759,no_charge
128901,6.0,2c,384.0,117,117,0.3047,no_charge
129501,8.0,2c,564.0,165,165,0.2926,no_charge
144001,1.0,2c,681.0,0,0,0.0,no_charge
145102,3.0,2c,234.0,0,0,0.0,no_charge
145101,1.0,2c,612.0,0,0,0.0,no_charge
124000,5.0,2c,930.0,159,135,0.171,no_charge
124600,6.0,2c,435.0,54,45,0.1241,no_charge
122700,5.0,2c,774.0,126,126,0.1628,no_charge
123300,4.0,2c,885.0,177,177,0.2,no_charge
123100,5.0,2c,630.0,96,84,0.1524,no_charge
153100,3.0,2c,516.0,141,135,0.2733,no_charge
158502,5.0,2c,564.0,144,144,0.2553,no_charge
158501,8.0,2c,300.0,75,75,0.25,no_charge
136100,6.0,2c,84.0,0,0,0.0,no_charge
136002,4.0,2c,126.0,0,0,0.0,no_charge
153000,10.0,2c,369.0,108,48,0.2927,no_charge
137300,5.0,2c,174.0,63,54,0.3621,no_charge
138000,3.0,2c,459.0,171,156,0.3725,no_charge
119100,1.0,2c,687.0,105,105,0.1528,no_charge
119400,1.0,2c,384.0,66,66,0.1719,no_charge
118900,1.0,2c,792.0,162,162,0.2045,no_charge
142202,3.0,2c,375.0,0,0,0.0,no_charge
142201,3.0,2c,315.0,0,0,0.0,no_charge
143800,5.0,2c,666.0,0,0,0.0,no_charge
132800,3.0,2c,639.0,0,0,0.0,no_charge
133500,3.0,2c,195.0,0,0,0.0,no_charge
131600,2.0,2c,486.0,0,0,0.0,no_charge
132100,6.0,2c,447.0,0,0,0.0,no_charge
148800,4.0,2c,348.0,102,102,0.2931,no_charge
149300,6.0,2c,645.0,210,186,0.3256,no_charge
147800,2.0,2c,606.0,189,189,0.3119,no_charge
150000,10.0,2c,672.0,168,168,0.25,no_charge
151200,10.0,2c,600.0,159,150,0.265,no_charge
163902,3.0,2c,117.0,18,18,0.1538,no_charge
128800,2.0,2c,894.0,285,183,0.3188,no_charge
127500,9.0,2c,111.0,33,33,0.2973,no_charge
128401,8.0,2c,924.0,267,267,0.289,no_charge
124301,9.0,2c,588.0,132,132,0.2245,no_charge
125100,6.0,2c,0.0,0,0,0.0,no_charge
125701,8.0,2c,570.0,138,138,0.2421,no_charge
124900,8.0,2c,591.0,144,144,0.2437,no_charge
126701,9.0,2c,219.0,36,36,0.1644,no_charge
127900,7.0,2c,354.0,87,87,0.2458,no_charge
127801,9.0,2c,426.0,99,99,0.2324,no_charge
126702,8.0,2c,471.0,108,108,0.2293,no_charge
129700,1.0,2c,471.0,0,0,0.0,no_charge
151301,5.0,2c,873.0,276,276,0.3162,no_charge
126200,3.0,2c,858.0,228,159,0.2657,no_charge
125600,5.0,2c,672.0,141,87,0.2098,no_charge
125800,2.0,2c,735.0,222,132,0.302,no_charge
159600,6.0,2c,552.0,108,108,0.1957,no_charge
160300,7.0,2c,606.0,114,114,0.1881,no_charge
142901,5.0,2c,456.0,0,0,0.0,no_charge
142002,4.0,2c,201.0,0,0,0.0,no_charge
143600,2.0,2c,639.0,0,0,0.0,no_charge
158300,5.0,2c,1071.0,0,0,0.0,no_charge
162500,2.0,2c,414.0,66,66,0.1594,no_charge
133400,9.0,2c,78.0,0,0,0.0,no_charge
132700,7.0,2c,27.0,0,0,0.0,no_charge
133800,8.0,2c,21.0,0,0,0.0,no_charge
119201,2.0,2c,279.0,42,42,0.1505,no_charge
120201,1.0,2c,729.0,222,222,0.3045,no_charge
120202,1.0,2c,1257.0,372,372,0.2959,no_charge
120203,1.0,2c,603.0,195,195,0.3234,no_charge
159202,9.0,2c,546.0,126,126,0.2308,no_charge
159101,9.0,2c,588.0,87,87,0.148,no_charge
159201,10.0,2c,366.0,78,78,0.2131,no_charge
152000,3.0,2c,825.0,288,282,0.3491,no_charge
152400,4.0,2c,900.0,231,231,0.2567,no_charge
150400,4.0,2c,993.0,336,330,0.3384,no_charge
154500,5.0,2c,399.0,123,123,0.3083,no_charge
163400,1.0,2c,624.0,150,150,0.2404,no_charge
134302,6.0,2c,21.0,0,0,0.0,no_charge
134301,4.0,2c,42.0,0,0,0.0,no_charge
134700,2.0,2c,540.0,225,225,0.4167,no_charge
130500,8.0,2c,489.0,198,198,0.4049,no_charge
131000,9.0,2c,495.0,150,150,0.303,no_charge
134400,4.0,2c,564.0,0,0,0.0,no_charge
141801,1.0,2c,366.0,0,0,0.0,no_charge
141802,1.0,2c,333.0,0,0,0.0,no_charge
132501,2.0,2c,324.0,105,105,0.3241,no_charge
137500,1.0,2c,375.0,141,141,0.376,no_charge
160601,10.0,2c,465.0,84,84,0.1806,no_charge
116500,1.0,2c,495.0,84,84,0.1697,no_charge
140901,5.0,2c,546.0,0,0,0.0,no_charge
140902,2.0,2c,276.0,0,0,0.0,no_charge
120500,3.0,2c,531.0,72,63,0.1356,no_charge
120800,1.0,2c,540.0,90,78,0.1667,no_charge
146800,7.0,2c,585.0,249,204,0.4256,no_charge
146100,5.0,2c,786.0,312,252,0.3969,no_charge
150200,10.0,2c,570.0,162,144,0.2842,no_charge
153301,8.0,2c,495.0,132,60,0.2667,no_charge
151600,10.0,2c,624.0,147,147,0.2356,no_charge
147500,8.0,2c,861.0,330,282,0.3833,no_charge
148501,10.0,2c,537.0,153,135,0.2849,no_charge
151000,9.0,2c,684.0,147,147,0.2149,no_charge
152800,8.0,2c,813.0,228,228,0.2804,no_charge
148901,10.0,2c,561.0,138,114,0.246,no_charge
155500,9.0,2c,153.0,21,21,0.1373,no_charge
160100,9.0,2c,705.0,147,147,0.2085,no_charge
160800,10.0,2c,501.0,96,96,0.1916,no_charge
160902,10.0,2c,357.0,75,75,0.2101,no_charge
160901,9.0,2c,441.0,72,72,0.1633,no_charge
120600,8.0,2c,576.0,180,180,0.3125,no_charge
122501,8.0,2c,714.0,180,180,0.2521,no_charge
117003,7.0,2c,15.0,6,6,0.4,no_charge
152101,9.0,2c,657.0,213,84,0.3242,no_charge
152600,9.0,2c,282.0,63,57,0.2234,no_charge
151800,10.0,2c,705.0,171,93,0.2426,no_charge
120900,8.0,2c,573.0,117,117,0.2042,no_charge
122901,8.0,2c,714.0,192,192,0.2689,no_charge
121701,7.0,2c,591.0,141,141,0.2386,no_charge
139300,2.0,2c,471.0,0,0,0.0,no_charge
128301,9.0,2c,621.0,168,168,0.2705,no_charge
143200,2.0,2c,537.0,0,0,0.0,no_charge
141900,2.0,2c,444.0,0,0,0.0,no_charge
150600,1.0,2c,939.0,276,276,0.2939,no_charge
156101,3.0,2c,606.0,171,171,0.2822,no_charge
152700,,2c,12.0,0,0,0.0,no_charge
125900,1.0,2c,219.0,45,18,0.2055,no_charge
125400,3.0,2c,537.0,159,108,0.2961,no_charge
141101,1.0,2c,480.0,0,0,0.0,no_charge
141102,2.0,2c,273.0,0,0,0.0,no_charge
157800,3.0,2c,795.0,213,213,0.2679,no_charge
158200,3.0,2c,891.0,228,228,0.2559,no_charge
133600,4.0,2c,702.0,0,0,0.0,no_charge
134200,3.0,2c,639.0,0,0,0.0,no_charge
132200,6.0,2c,645.0,0,0,0.0,no_charge
135200,3.0,2c,390.0,0,0,0.0,no_charge
131900,6.0,2c,402.0,0,0,0.0,no_charge
139000,3.0,2c,444.0,0,0,0.0,no_charge
137800,5.0,2c,465.0,0,0,0.0,no_charge
137701,7.0,2c,123.0,0,0,0.0,no_charge
139900,2.0,2c,669.0,0,0,0.0,no_charge
138400,3.0,2c,672.0,0,0,0.0,no_charge
142101,4.0,2c,765.0,0,0,0.0,no_charge
140400,8.0,2c,522.0,0,0,0.0,no_charge
140700,10.0,2c,240.0,0,0,0.0,no_charge
139802,6.0,2c,327.0,0,0,0.0,no_charge
139700,6.0,2c,669.0,0,0,0.0,no_charge
140601,9.0,2c,237.0,0,0,0.0,no_charge
141300,4.0,2c,606.0,0,0,0.0,no_charge
142301,9.0,2c,459.0,0,0,0.0,no_charge
139601,5.0,2c,555.0,0,0,0.0,no_charge
139801,6.0,2c,342.0,0,0,0.0,no_charge
140300,6.0,2c,474.0,0,0,0.0,no_charge
147201,7.0,2c,522.0,0,0,0.0,no_charge
146501,7.0,2c,648.0,0,0,0.0,no_charge
146201,7.0,2c,687.0,0,0,0.0,no_charge
147202,7.0,2c,561.0,0,0,0.0,no_charge
147700,,2c,0.0,0,0,0.0,no_charge
146000,5.0,2c,396.0,0,0,0.0,no_charge
145300,5.0,2c,471.0,0,0,0.0,no_charge
149500,10.0,2c,519.0,0,0,0.0,no_charge
149100,7.0,2c,774.0,0,0,0.0,no_charge
146600,7.0,2c,732.0,0,0,0.0,no_charge
120000,1.0,2c,351.0,63,63,0.1795,no_charge
119500,2.0,2c,414.0,84,84,0.2029,no_charge
130700,1.0,2c,654.0,162,162,0.2477,no_charge
133900,7.0,2c,30.0,0,0,0.0,no_charge
135600,8.0,2c,420.0,162,156,0.3857,no_charge
132300,8.0,2c,495.0,189,189,0.3818,no_charge
132600,8.0,2c,450.0,162,162,0.36,no_charge
134900,7.0,2c,471.0,198,198,0.4204,no_charge
136501,6.0,2c,462.0,195,183,0.4221,no_charge
136502,6.0,2c,300.0,111,111,0.37,no_charge
138302,8.0,2c,393.0,0,0,0.0,no_charge
136601,6.0,2c,618.0,0,0,0.0,no_charge
138301,6.0,2c,264.0,0,0,0.0,no_charge
138501,6.0,2c,222.0,0,0,0.0,no_charge
138502,3.0,2c,63.0,0,0,0.0,no_charge
118600,7.0,2c,75.0,0,0,0.0,no_charge
127100,7.0,2c,441.0,132,75,0.2993,no_charge
128200,1.0,2c,603.0,264,105,0.4378,no_charge
127300,3.0,2c,465.0,180,102,0.3871,no_charge
128101,3.0,2c,399.0,129,69,0.3233,no_charge
117700,3.0,2c,681.0,78,78,0.1145,no_charge
153700,2.0,2c,597.0,171,171,0.2864,no_charge
153900,2.0,2c,390.0,84,84,0.2154,no_charge
142802,4.0,2c,471.0,0,0,0.0,no_charge
142801,6.0,2c,375.0,0,0,0.0,no_charge
145000,7.0,2c,603.0,0,0,0.0,no_charge
144300,6.0,2c,828.0,0,0,0.0,no_charge
144101,4.0,2c,741.0,0,0,0.0,no_charge
145500,7.0,2c,150.0,0,0,0.0,no_charge
164001,7.0,2c,672.0,114,114,0.1696,no_charge
140100,7.0,2c,486.0,0,0,0.0,no_charge
139201,4.0,2c,504.0,0,0,0.0,no_charge
145200,9.0,2c,420.0,0,0,0.0,no_charge
158101,4.0,2c,1038.0,258,258,0.2486,no_charge
158601,5.0,2c,765.0,183,183,0.2392,no_charge
157301,3.0,2c,447.0,108,108,0.2416,no_charge
158102,3.0,2c,1032.0,246,246,0.2384,no_charge
158603,2.0,2c,174.0,36,36,0.2069,no_charge
150101,10.0,2c,141.0,51,0,0.3617,no_charge
150900,8.0,2c,420.0,189,189,0.45,no_charge
149600,,2c,0.0,0,0,0.0,no_charge
150302,10.0,2c,297.0,129,36,0.4343,no_charge
150301,10.0,2c,252.0,81,0,0.3214,no_charge
151900,9.0,2c,618.0,249,153,0.4029,no_charge
151400,10.0,2c,558.0,186,87,0.3333,no_charge
154400,10.0,2c,345.0,51,51,0.1478,no_charge
155100,10.0,2c,627.0,129,129,0.2057,no_charge
155702,10.0,2c,453.0,84,84,0.1854,no_charge
155701,10.0,2c,297.0,69,69,0.2323,no_charge
153500,10.0,2c,465.0,99,99,0.2129,no_charge
117600,3.0,2c,603.0,87,87,0.1443,no_charge
117800,4.0,2c,366.0,36,30,0.0984,no_charge
136801,6.0,2c,342.0,0,0,0.0,no_charge
135500,7.0,2c,531.0,0,0,0.0,no_charge
163100,5.0,2c,720.0,129,129,0.1792,no_charge
149800,7.0,2c,801.0,354,303,0.4419,no_charge
150700,6.0,2c,690.0,225,225,0.3261,no_charge
150500,6.0,2c,543.0,186,153,0.3425,no_charge
151500,6.0,2c,771.0,330,291,0.428,no_charge
148102,6.0,2c,561.0,255,174,0.4545,no_charge
149001,7.0,2c,489.0,204,144,0.4172,no_charge
147100,7.0,2c,708.0,0,0,0.0,no_charge
145400,9.0,2c,0.0,0,0,0.0,no_charge
146700,9.0,2c,21.0,0,0,0.0,no_charge
163200,9.0,2c,618.0,102,102,0.165,no_charge
163901,9.0,2c,516.0,93,93,0.1802,no_charge
163502,10.0,2c,465.0,75,75,0.1613,no_charge
164100,10.0,2c,6.0,0,0,0.0,no_charge
163501,9.0,2c,294.0,63,63,0.2143,no_charge
163600,10.0,2c,357.0,60,60,0.1681,no_charge
163001,9.0,2c,675.0,90,90,0.1333,no_charge
163301,9.0,2c,345.0,48,48,0.1391,no_charge
162800,8.0,2c,276.0,39,39,0.1413,no_charge
154902,8.0,2c,702.0,165,165,0.235,no_charge
154901,8.0,2c,738.0,165,105,0.2236,no_charge
155602,9.0,2c,693.0,156,156,0.2251,no_charge
154001,9.0,2c,783.0,213,189,0.272,no_charge
155601,9.0,2c,675.0,162,162,0.24,no_charge
154801,9.0,2c,582.0,147,69,0.2526,no_charge
156201,8.0,2c,762.0,162,150,0.2126,no_charge
155901,9.0,2c,654.0,132,120,0.2018,no_charge
154802,8.0,2c,807.0,210,126,0.2602,no_charge
137400,2.0,2c,459.0,0,0,0.0,no_charge
136400,5.0,2c,537.0,0,0,0.0,no_charge
145900,6.0,2c,54.0,0,0,0.0,no_charge
118501,4.0,2c,363.0,45,45,0.124,no_charge
118502,4.0,2c,417.0,54,54,0.1295,no_charge
129902,5.0,2c,546.0,0,0,0.0,no_charge
129901,1.0,2c,402.0,0,0,0.0,no_charge
129201,4.0,2c,411.0,0,0,0.0,no_charge
146301,10.0,2c,222.0,0,0,0.0,no_charge
146302,10.0,2c,267.0,0,0,0.0,no_charge
156301,2.0,2c,600.0,138,138,0.23,no_charge
131200,2.0,2c,465.0,0,0,0.0,no_charge
130400,3.0,2c,318.0,0,0,0.0,no_charge
157000,8.0,2c,543.0,135,135,0.2486,no_charge
156500,7.0,2c,918.0,213,201,0.232,no_charge
156700,8.0,2c,486.0,87,48,0.179,no_charge
133301,7.0,2c,87.0,0,0,0.0,no_charge
133200,7.0,2c,12.0,0,0,0.0,no_charge
134100,7.0,2c,57.0,0,0,0.0,no_charge
161000,7.0,2c,459.0,96,96,0.2092,no_charge
161300,10.0,2c,597.0,144,144,0.2412,no_charge
123800,9.0,2c,555.0,126,126,0.227,no_charge
123000,9.0,2c,645.0,135,135,0.2093,no_charge
125000,7.0,2c,501.0,147,147,0.2934,no_charge
124200,7.0,2c,531.0,117,117,0.2203,no_charge
164201,10.0,2c,348.0,57,57,0.1638,no_charge
155200,4.0,2c,615.0,156,156,0.2537,no_charge
143100,3.0,2c,825.0,0,0,0.0,no_charge
142400,1.0,2c,534.0,0,0,0.0,no_charge
140500,1.0,2c,603.0,0,0,0.0,no_charge
141000,3.0,2c,687.0,0,0,0.0,no_charge
141600,1.0,2c,459.0,0,0,0.0,no_charge
143900,2.0,2c,456.0,0,0,0.0,no_charge
140000,1.0,2c,744.0,0,0,0.0,no_charge
139400,2.0,2c,366.0,0,0,0.0,no_charge
157200,10.0,2c,324.0,66,66,0.2037,no_charge
156800,10.0,2c,351.0,63,63,0.1795,no_charge
128700,,2c,0.0,0,0,0.0,no_charge
163700,8.0,2c,777.0,156,156,0.2008,no_charge
119000,1.0,2c,528.0,108,108,0.2045,no_charge
160000,10.0,2c,765.0,123,123,0.1608,no_charge
159900,10.0,2c,561.0,111,111,0.1979,no_charge
121600,7.0,2c,894.0,228,228,0.255,no_charge
122300,8.0,2c,645.0,168,168,0.2605,no_charge
143400,6.0,2c,486.0,0,0,0.0,no_charge
142600,4.0,2c,429.0,0,0,0.0,no_charge
143000,1.0,2c,690.0,0,0,0.0,no_charge
143500,1.0,2c,870.0,0,0,0.0,no_charge
142700,1.0,2c,738.0,0,0,0.0,no_charge
144500,5.0,2c,612.0,0,0,0.0,no_charge
143700,1.0,2c,546.0,0,0,0.0,no_charge
130200,1.0,2c,267.0,0,0,0.0,no_charge
137000,7.0,2c,252.0,0,0,0.0,no_charge
138200,6.0,2c,570.0,0,0,0.0,no_charge
136300,4.0,2c,639.0,0,0,0.0,no_charge
137600,5.0,2c,420.0,0,0,0.0,no_charge
156601,3.0,2c,657.0,156,156,0.2374,no_charge
118400,2.0,2c,891.0,156,156,0.1751,no_charge
154300,1.0,2c,789.0,207,207,0.2624,no_charge
133700,5.0,2c,36.0,0,0,0.0,no_charge
153800,2.0,2c,1026.0,336,327,0.3275,no_charge
135800,6.0,2c,198.0,108,36,0.5455,no_charge
131400,1.0,2c,243.0,33,33,0.1358,no_charge
145700,1.0,2c,351.0,0,0,0.0,no_charge
144900,1.0,2c,393.0,0,0,0.0,no_charge
126100,4.0,2c,486.0,96,96,0.1975,no_charge
126000,3.0,2c,621.0,141,141,0.2271,no_charge
149200,4.0,2c,705.0,273,243,0.3872,no_charge
148101,2.0,2c,390.0,147,141,0.3769,no_charge
121300,5.0,2c,552.0,75,51,0.1359,no_charge
121200,6.0,2c,492.0,87,63,0.1768,no_charge
129101,6.0,2c,678.0,207,207,0.3053,no_charge
129000,8.0,2c,420.0,132,132,0.3143,no_charge
150800,10.0,2c,663.0,195,174,0.2941,no_charge
122001,4.0,2c,762.0,213,213,0.2795,no_charge
147400,8.0,2c,0.0,0,0,0.0,no_charge
135900,8.0,2c,12.0,0,0,0.0,no_charge
135100,8.0,2c,21.0,0,0,0.0,no_charge
135300,9.0,2c,66.0,0,0,0.0,no_charge
162200,5.0,2c,117.0,18,18,0.1538,no_charge
162102,3.0,2c,861.0,189,189,0.2195,no_charge
161700,,2c,0.0,0,0,0.0,no_charge
162602,8.0,2c,411.0,99,99,0.2409,no_charge
161600,8.0,2c,387.0,66,66,0.1705,no_charge
162101,5.0,2c,972.0,228,228,0.2346,no_charge
162601,5.0,2c,429.0,84,84,0.1958,no_charge
162000,9.0,2c,405.0,57,57,0.1407,no_charge
126801,3.0,2c,432.0,123,27,0.2847,no_charge
128601,2.0,2c,351.0,102,33,0.2906,no_charge
126601,5.0,2c,462.0,117,81,0.2532,no_charge
147002,9.0,2c,189.0,0,0,0.0,no_charge
147001,10.0,2c,339.0,0,0,0.0,no_charge
124500,7.0,2c,615.0,231,231,0.3756,no_charge
125300,4.0,2c,507.0,144,144,0.284,no_charge
123200,5.0,2c,747.0,321,321,0.4297,no_charge
124800,6.0,2c,915.0,366,366,0.4,no_charge
127002,6.0,2c,603.0,240,240,0.398,no_charge
126401,7.0,2c,567.0,195,195,0.3439,no_charge
127701,7.0,2c,357.0,99,99,0.2773,no_charge
128501,6.0,2c,630.0,159,159,0.2524,no_charge
127001,6.0,2c,702.0,255,255,0.3632,no_charge
145600,6.0,2c,726.0,0,0,0.0,no_charge
159301,2.0,2c,960.0,234,234,0.2438,no_charge
135700,6.0,2c,18.0,0,0,0.0,no_charge
141201,3.0,2c,291.0,0,0,0.0,no_charge
142001,5.0,2c,441.0,0,0,0.0,no_charge
135401,2.0,2c,666.0,300,291,0.4505,no_charge
136700,1.0,2c,795.0,351,351,0.4415,no_charge
117202,1.0,2c,480.0,57,57,0.1188,no_charge
117201,3.0,2c,525.0,57,57,0.1086,no_charge
159000,5.0,2c,747.0,174,174,0.2329,no_charge
121500,5.0,2c,663.0,93,51,0.1403,no_charge
121901,6.0,2c,753.0,135,117,0.1793,no_charge
158900,1.0,2c,294.0,42,42,0.1429,no_charge
163302,3.0,2c,528.0,138,138,0.2614,no_charge
120400,5.0,2c,750.0,96,60,0.128,no_charge
119901,2.0,2c,513.0,42,27,0.0819,no_charge
132400,6.0,2c,234.0,0,0,0.0,no_charge
117900,2.0,2c,750.0,114,114,0.152,no_charge
142501,2.0,2c,399.0,0,0,0.0,no_charge
134600,1.0,2c,462.0,201,201,0.4351,no_charge
123500,5.0,2c,0.0,0,0,0.0,no_charge
131100,8.0,2c,726.0,0,0,0.0,no_charge
161500,5.0,2c,453.0,105,105,0.2318,no_charge
161201,10.0,2c,519.0,105,105,0.2023,no_charge
161100,4.0,2c,909.0,159,159,0.1749,no_charge
139100,10.0,2c,174.0,99,78,0.569,pays_without_alternative
138800,8.0,2c,0.0,0,0,0.0,no_charge
137901,10.0,2c,291.0,156,132,0.5361,no_charge
120301,2.0,2c,669.0,153,153,0.2287,no_charge
120701,3.0,2c,675.0,156,156,0.2311,no_charge
119800,8.0,2c,804.0,177,177,0.2201,no_charge
126901,3.0,2c,777.0,192,192,0.2471,no_charge
118800,,2c,0.0,0,0,0.0,no_charge
119600,6.0,2c,627.0,186,186,0.2967,no_charge
125500,4.0,2c,474.0,138,81,0.2911,no_charge
129800,1.0,2c,378.0,0,0,0.0,no_charge
130300,2.0,2c,546.0,0,0,0.0,no_charge
160202,9.0,2c,534.0,93,93,0.1742,no_charge
160501,9.0,2c,420.0,84,84,0.2,no_charge
160700,9.0,2c,708.0,123,123,0.1737,no_charge
160201,9.0,2c,366.0,57,57,0.1557,no_charge
117001,2.0,2c,1290.0,327,327,0.2535,no_charge
117002,5.0,2c,204.0,63,63,0.3088,no_charge
119700,4.0,2c,177.0,15,15,0.0847,no_charge
