residence_sa2,workplace_sa2,car_commuters,2023_Total_stated,transit_time,has_pt_alt,charged_1a,charged_1c,charged_2c,charged_3b,charged_3c,charged_3e,res,wrk,charged,straight_km,id,route_km,motorway_km,priced_km,motorway_share,priced_share
119901,118600,138,153,44.0,True,False,False,False,True,True,True,119901,118600,False,1.773330284194202,p1395,5.1502276502723365,0.4620887113660344,0.0,0.08972199730658505,0.0
119901,118800,0,6,,False,False,False,False,True,True,True,119901,118800,False,11.339582726963334,p1396,13.42832813227918,7.581614843746884,0.0,0.5645985687169875,0.0
119901,119700,0,0,49.0,False,False,False,False,True,True,True,119901,119700,False,2.953431734755914,p1397,4.7226527088613945,0.33093209464923473,0.0,0.07007334967237526,0.0
119901,120400,6,9,21.0,True,False,False,False,True,True,True,119901,120400,False,0.7532371745263761,p1398,1.8001582118453447,0.0,0.0,0.0,0.0
119901,121300,0,0,38.0,True,False,False,False,True,True,True,119901,121300,False,2.77094313543141,p1399,4.066582807304038,0.12607336024969923,0.0,0.031002285265962704,0.0
119901,123100,0,0,31.0,True,False,False,False,True,True,True,119901,123100,False,2.6683546130987565,p1400,3.9424492263641966,0.0,0.0,0.0,0.0
119901,123500,78,87,33.0,True,False,False,False,True,True,True,119901,123500,False,3.326389290519237,p1401,4.665538468044842,0.0,0.0,0.0,0.0
119901,124000,12,18,33.0,True,False,False,False,True,True,True,119901,124000,False,3.0944218218342443,p1402,4.523278819548488,0.0,0.0,0.0,0.0
119901,125100,12,12,,False,False,False,False,True,True,True,119901,125100,True,13.096031914770084,p1403,19.25688865480599,10.12979417005143,0.0,0.5260348310485407,0.0
119901,125500,0,0,38.0,True,False,False,False,True,True,True,119901,125500,False,4.112007309670048,p1404,5.816153887250703,0.08419637902001151,0.0,0.014476298366962768,0.0
119901,125900,6,6,46.0,False,False,False,False,True,True,True,119901,125900,False,5.239502758657202,p1405,7.6557902308983,0.08419637902001151,0.0,0.010997738506496702,0.0
119901,126601,42,54,38.0,True,False,False,False,True,True,True,119901,126601,False,5.358773802414973,p1406,6.293671601188485,0.08419637902001151,0.0,0.013377942853597896,0.0
119901,126801,30,39,42.0,True,False,False,False,True,True,True,119901,126801,False,6.103053736372888,p1407,7.624214067800593,0.08419637902001151,0.0,0.011043286333682416,0.0
119901,127200,9,9,39.0,True,False,False,False,True,True,True,119901,127200,False,5.544591479969815,p1408,8.004533994521212,0.0,0.0,0.0,0.0
119901,127400,9,9,45.0,True,False,False,False,True,True,True,119901,127400,True,6.489880714870541,p1409,8.08106105046145,0.0,0.0,0.0,0.0
119901,127500,6,6,,False,False,False,False,True,True,True,119901,127500,True,15.624890227659227,p1410,22.510575631288614,7.581614843746884,0.0,0.33680235316634044,0.0
119901,128700,6,9,,False,False,False,False,True,True,True,119901,128700,True,13.416421357439923,p1411,25.194821590768854,14.783880701026634,14.783880701026634,0.58678251194457,0.58678251194457
119901,131300,6,18,42.0,True,True,True,True,True,True,True,119901,131300,True,10.197417963706773,p1412,15.85926446604774,4.9421137423962795,4.9421137423962795,0.31162313693529664,0.31162313693529664
119901,131400,6,9,,False,False,False,False,True,True,True,119901,131400,False,9.930974485070838,p1413,18.89052182677653,2.3215212149537905,0.6411606263545189,0.12289344022583487,0.03394086368994319
119901,132400,0,15,47.0,False,True,True,True,True,True,True,119901,132400,True,10.965579520617013,p1414,16.41090743532251,4.9421137423962795,4.9421137423962795,0.301148109077684,0.301148109077684
119901,132700,9,27,45.0,True,True,True,True,True,True,True,119901,132700,True,10.708225643906768,p1415,16.506848077040203,4.9421137423962795,4.9421137423962795,0.29939778444259096,0.29939778444259096
119901,133000,0,0,,False,False,False,False,True,True,True,119901,133000,False,10.602940675841152,p1416,14.786653117441034,0.5287400226173605,0.0,0.035757924286037746,0.0
119901,133200,0,0,48.0,False,True,True,True,True,True,True,119901,133200,True,10.806650121054226,p1417,16.55136542755094,4.9421137423962795,4.9421137423962795,0.2985925097254982,0.2985925097254982
119901,133301,9,18,49.0,False,True,True,True,True,True,True,119901,133301,True,11.025683713883792,p1418,17.06540877832791,4.9421137423962795,4.9421137423962795,0.2895983217625868,0.2895983217625868
119901,133500,0,6,55.0,False,False,False,True,True,True,True,119901,133500,True,11.856023428803626,p1419,16.462372579264834,5.045916584253468,5.045916584253468,0.3065121117844853,0.3065121117844853
119901,133700,0,9,48.0,False,True,True,True,True,True,True,119901,133700,True,10.971695579541274,p1420,17.053510789020365,4.9421137423962795,4.9421137423962795,0.2898003703482676,0.2898003703482676
119901,134800,0,6,50.0,False,True,True,True,True,True,True,119901,134800,True,11.433805683616225,p1421,17.652452448822846,4.9421137423962795,4.9421137423962795,0.27996754313454303,0.27996754313454303
119901,135300,0,0,53.0,False,True,True,True,True,True,True,119901,135300,True,11.627519354513359,p1422,17.13130533362825,4.9421137423962795,4.9421137423962795,0.28848436509359593,0.28848436509359593
119901,136001,0,9,,False,False,True,True,True,True,True,119901,136001,True,12.372015997671342,p1423,17.774484557574738,5.3753257905072545,5.3753257905072545,0.30241809674399345,0.30241809674399345
119901,136002,0,0,58.0,False,False,True,True,True,True,True,119901,136002,True,12.482512696817524,p1424,18.552668365915487,5.329548003212706,5.329548003212706,0.28726584759117574,0.28726584759117574
119901,136100,9,15,,False,False,True,True,True,True,True,119901,136100,True,12.443381880464962,p1425,19.498397121150006,5.4656399796848065,5.4656399796848065,0.2803122710920787,0.2803122710920787
119901,136400,0,12,56.0,False,False,True,True,True,True,True,119901,136400,True,12.128663179882219,p1426,18.136993672487744,4.9421137423962795,4.9421137423962795,0.27248803366420316,0.27248803366420316
119901,138501,9,9,,False,False,True,True,True,True,True,119901,138501,True,13.343013427078342,p1427,19.843813439127064,5.4517361258048105,5.4517361258048105,0.2747322807951491,0.2747322807951491
119901,141500,0,0,,False,False,False,True,True,True,True,119901,141500,True,16.402696409045753,p1428,23.96632289921536,8.507488695444987,8.507488695444987,0.35497680354308825,0.35497680354308825
119901,144201,0,9,,False,False,False,True,True,True,True,119901,144201,True,17.632451902377355,p1429,25.85329143343972,5.52891788449811,5.52891788449811,0.2138574076238037,0.2138574076238037
119901,145500,0,6,,False,False,False,True,True,True,True,119901,145500,True,19.723045346114702,p1430,29.155771433581116,8.507488695444987,8.507488695444987,0.2917943267193475,0.2917943267193475
119901,145900,0,9,,False,False,False,True,True,True,True,119901,145900,True,18.763303144384775,p1431,28.931592192126374,5.8470569272373005,5.8470569272373005,0.20209938286177542,0.20209938286177542
119901,147700,0,0,,False,False,False,True,True,True,True,119901,147700,True,21.62493799432225,p1432,33.20075263553671,8.682755913887696,8.643845079156563,0.2615228639303205,0.260350877404645
119901,147900,15,21,,False,False,False,False,True,True,True,119901,147900,True,25.58847535749811,p1433,39.97826835447346,9.913697640357475,5.208402979827705,0.24797716480504237,0.13028085492964828
119901,152300,12,15,,False,False,False,False,True,True,True,119901,152300,True,25.654881394529333,p1434,38.09166433290979,8.5418826025798,8.5418826025798,0.22424545506665958,0.22424545506665958
119901,155500,0,6,,False,False,False,False,True,True,True,119901,155500,True,29.485996893240433,p1435,39.497750051145246,11.784837558577406,9.377089276435848,0.2983673131587834,0.23740818817004888
119901,157600,0,0,,False,False,False,False,True,True,True,119901,157600,True,30.67022266530981,p1436,42.769507571912634,11.171453191098248,8.507488695444987,0.2612013517414146,0.19891481521363086
120000,117300,33,45,42.0,True,False,False,False,True,True,True,120000,117300,False,4.196762152364537,p1437,6.142396552322633,0.07441734556091341,0.0,0.012115360010869679,0.0
120000,118100,6,9,47.0,False,False,False,False,True,True,True,120000,118100,False,4.336822265434118,p1438,6.205769248424426,0.0906618355118152,0.0,0.014609282408435216,0.0
120000,118300,12,21,20.0,True,False,False,False,False,False,False,120000,118300,False,2.075065484785776,p1439,3.0771067757291197,0.0,0.0,0.0,0.0
120000,118600,102,105,49.0,False,False,False,False,True,True,True,120000,118600,False,3.726527900107671,p1440,4.876873112101815,0.0906618355118152,0.0,0.01859015673113179,0.0
120000,119000,0,6,25.0,True,False,False,False,False,False,False,120000,119000,False,0.9067922666533953,p1441,1.8227597617494566,0.0,0.0,0.0,0.0
120000,119500,0,9,14.0,True,False,False,False,False,False,False,120000,119500,False,0.8437760303139357,p1442,1.1392942562520008,0.0,0.0,0.0,0.0
120000,119700,12,12,50.0,False,False,False,False,True,True,True,120000,119700,False,1.7337441008356227,p1443,3.003438194690244,0.0,0.0,0.0,0.0
120000,120500,9,15,23.0,True,False,False,False,False,False,False,120000,120500,False,0.9617097867346948,p1444,2.2392670346244112,0.0,0.0,0.0,0.0
120000,120800,6,9,24.0,True,False,False,False,False,False,False,120000,120800,False,1.463954477985239,p1445,2.5750963344922932,0.0,0.0,0.0,0.0
120000,123500,42,45,46.0,False,False,False,False,True,True,False,120000,123500,False,5.3308084444422965,p1446,8.48192921343334,0.0793507784866714,0.0,0.009355274783595083,0.0
120000,124000,6,9,54.0,False,False,False,False,True,True,False,120000,124000,False,6.386764318773308,p1447,10.150458542066357,0.12607336024969923,0.0,0.012420459600639295,0.0
120000,125100,6,6,,False,False,False,False,True,True,True,120000,125100,True,17.64744693937324,p1448,26.414758013627527,15.75542016021815,0.0,0.5964627861474195,0.0
120000,125900,12,15,41.0,True,False,False,False,False,False,False,120000,125900,False,4.824963380737779,p1449,6.701545168234351,0.0,0.0,0.0,0.0
120000,126601,30,33,39.0,True,False,False,False,True,True,False,120000,126601,False,6.4177639656080325,p1450,9.097261957398816,0.0,0.0,0.0,0.0
120000,126801,12,18,46.0,False,False,False,False,False,False,False,120000,126801,False,6.348818617919155,p1451,8.565864231964207,0.0,0.0,0.0,0.0
120000,127100,0,0,49.0,False,False,False,False,True,True,False,120000,127100,False,7.519942656494842,p1452,11.746234284100538,0.12607336024969923,0.0,0.01073308749003496,0.0
120000,127200,0,6,46.0,False,False,False,False,True,True,False,120000,127200,False,7.33455978630863,p1453,10.284797236130283,0.19276289411428343,0.0,0.018742507964776528,0.0
120000,128700,0,6,,False,False,False,False,True,True,True,120000,128700,True,17.522438409434812,p1454,30.435289186229415,14.909954061276332,14.783880701026634,0.489890336511815,0.48574799505160177
120000,131300,9,18,49.0,False,True,True,True,True,True,False,120000,131300,True,12.475209414394882,p1455,17.99209175207298,6.419091872533683,4.8250795911645294,0.35677296230962696,0.26817780042771305
120000,132400,9,15,54.0,False,True,True,True,True,True,False,120000,132400,True,13.362657865024996,p1456,18.54373472134775,6.419091872533683,4.8250795911645294,0.34615960425404246,0.26019999011363365
120000,132700,0,15,52.0,False,True,True,True,True,True,False,120000,132700,True,12.91407949957404,p1457,18.639675363065447,6.419091872533683,4.8250795911645294,0.34437787930862396,0.2588607095982709
120000,133000,0,0,,False,False,False,False,False,False,False,120000,133000,False,11.371844825141734,p1458,14.15109420817556,0.0,0.0,0.0,0.0
120000,133200,6,15,55.0,False,True,True,True,True,True,False,120000,133200,True,12.92201851278152,p1459,18.684192713576188,6.419091872533683,4.8250795911645294,0.34355735733069614,0.25824394262742545
120000,133301,9,21,56.0,False,True,True,True,False,True,False,120000,133301,True,12.892007077149744,p1460,19.019893765604195,6.419091872533683,4.8250795911645294,0.33749357129123647,0.2536859380303302
120000,133500,0,0,,False,False,False,True,True,True,False,120000,133500,True,14.534409162211354,p1461,19.24371086154499,6.522894714390872,4.928882433021718,0.33896241537414046,0.25612952036559544
120000,133700,0,0,55.0,False,True,True,True,True,True,False,120000,133700,True,13.01084499970005,p1462,19.007995776296667,6.419091872533683,4.8250795911645294,0.3377048242265717,0.2538447318670754
120000,134100,0,6,,False,True,True,True,True,True,False,120000,134100,True,13.783791929568354,p1463,19.24903901173189,6.5303957945073146,4.936383513138161,0.33925827624574784,0.25644830945220365
120000,134800,0,6,59.0,False,True,True,True,True,True,False,120000,134800,True,13.572832446503128,p1464,19.506651677455658,6.419091872533683,4.8250795911645294,0.32907194831147746,0.2473556031525902
120000,136002,0,0,,False,False,True,True,True,True,False,120000,136002,True,14.810054681915439,p1465,20.685495651940727,6.8065261333501095,5.2125138519809555,0.32904824945354966,0.2519888302261645
120000,136100,9,12,,False,False,True,True,True,True,False,120000,136100,True,14.62366391721631,p1466,21.35259634978282,6.94261810982221,5.348605828453056,0.3251416359909236,0.2504897175423567
120000,136400,9,9,,False,False,True,True,True,True,False,120000,136400,True,13.900939056972632,p1467,20.09147865976403,6.419091872533683,4.8250795911645294,0.3194932528977474,0.24015552428340778
120000,138501,0,6,,False,False,True,True,True,True,False,120000,138501,True,15.349922034784349,p1468,21.69801266775988,6.928714255942214,5.33470197457306,0.3193248322800219,0.24586131717489773
120000,144201,0,6,,False,False,False,True,True,True,False,120000,144201,True,19.298228120228057,p1469,27.80777642071599,7.005896014635514,5.41188373326636,0.25194017344789654,0.19461763685767638
120000,145900,12,15,,False,False,False,True,True,True,False,120000,145900,True,20.27698649016956,p1470,30.905252345655416,7.324035057374704,5.73002277600555,0.23698350608692892,0.1854061151780585
120000,147700,0,0,,False,False,False,True,True,True,False,120000,147700,True,22.80313847858882,p1471,35.17441278906578,10.1597340440251,8.526810927924814,0.2888387676846542,0.24241516067541674
120000,147900,0,9,,False,False,False,False,True,True,False,120000,147900,True,28.262489782025106,p1472,43.07044808495112,11.390675770494878,5.0913688285959555,0.2644661543345958,0.11821025912137859
120201,117001,18,24,,False,False,False,False,True,True,False,120201,117001,False,3.6972616366960986,p1473,7.503670469970459,0.207069717463542,0.0,0.027595790392479377,0.0
120201,117300,39,45,,False,False,False,False,True,True,True,120201,117300,False,7.96366876921319,p1474,12.982095019419384,2.816562921963559,0.0,0.21695750321888554,0.0
120201,117400,9,9,,False,False,False,False,True,True,False,120201,117400,False,6.589402444783537,p1475,11.02463476605825,2.816562921963559,0.0,0.25547902327204197,0.0
120201,118600,114,117,,False,False,False,False,True,True,False,120201,118600,False,6.809897723499729,p1476,11.177811607263992,2.816562921963559,0.0,0.2519780276251205,0.0
120201,118800,36,45,44.0,True,False,False,False,True,True,False,120201,118800,False,5.900151077683697,p1477,7.82092800351037,3.3383377213101855,0.0,0.42684675268865735,0.0
120201,118900,6,6,32.0,True,False,False,False,True,True,False,120201,118900,False,2.0359665477267352,p1478,4.991704186970515,2.360829220954434,0.0,0.4729505460513338,0.0
120201,119201,36,48,20.0,True,False,False,False,True,True,False,120201,119201,False,1.829905990036233,p1479,2.1804685046672754,0.0,0.0,0.0,0.0
120201,120202,9,18,13.0,True,False,False,False,True,True,False,120201,120202,False,0.8505448059048114,p1480,1.030398797693909,0.0,0.0,0.0,0.0
120201,120203,6,6,,False,False,False,False,True,True,False,120201,120203,False,1.2464272093464077,p1481,2.08630669356196,0.0,0.0,0.0,0.0
120201,123500,33,36,,False,False,False,False,True,True,False,120201,123500,False,6.920865993507475,p1482,12.267759837009828,2.607062845275633,0.0,0.2125133585848779,0.0
120201,124000,0,6,,False,False,False,False,True,True,False,120201,124000,False,5.46800448004471,p1483,12.025214429870026,2.607062845275633,0.0,0.2167996970432245,0.0
120201,125100,27,33,,False,False,False,False,True,True,False,120201,125100,True,7.961953185628243,p1484,12.474199394295377,2.4808746499117684,0.0,0.19888047092195002,0.0
120201,125701,9,12,,False,False,False,False,True,True,False,120201,125701,False,9.150658754507925,p1485,12.860946696043392,2.4808746499117684,0.0,0.1928998469976551,0.0
120201,125900,0,6,,False,False,False,False,True,True,False,120201,125900,False,9.492103258205493,p1486,15.206208834087658,2.691259224295645,0.0,0.17698423411512454,0.0
120201,126601,45,51,,False,False,False,False,True,True,False,120201,126601,False,8.481293618442553,p1487,13.895892970153469,2.691259224295645,0.0,0.1936729960482649,0.0
120201,126801,18,21,,False,False,False,False,True,True,False,120201,126801,False,9.57854640227503,p1488,15.226435436765565,2.691259224295645,0.0,0.1767491305152986,0.0
120201,127200,6,9,,False,False,False,False,True,True,False,120201,127200,False,7.843952416140265,p1489,15.606755363486213,2.607062845275633,0.0,0.167047075741006,0.0
120201,127400,6,9,,False,False,False,False,True,True,False,120201,127400,True,6.363322684673895,p1490,15.84820323918543,6.3053098207901215,0.0,0.39785644628786343,0.0
120201,127500,9,15,,False,False,False,False,True,True,False,120201,127500,True,10.64203314358785,p1491,16.839199878666214,4.628506012194115,2.1420742442410634,0.2748649606599198,0.12720760247966906
120201,128700,21,24,,False,False,False,False,True,True,True,120201,128700,True,9.398465476130166,p1492,15.555627843518035,6.195716697090066,3.7092849291370107,0.39829422247793067,0.23845292304821075
120201,131300,15,48,,False,True,True,True,True,True,False,120201,131300,True,10.111023056794348,p1493,23.626406654771735,11.2474235631864,4.9421137423962795,0.47605307601504443,0.2091775450499215
120201,131400,6,9,,False,False,False,False,True,True,False,120201,131400,True,11.371115269840939,p1494,26.49274319574155,4.928584060229424,0.6411606263545189,0.18603524836271562,0.024201367960173303
120201,131802,12,12,,False,False,True,True,True,True,False,120201,131802,True,9.751931298460214,p1495,22.383804062888288,11.351226405043588,5.045916584253468,0.5071178416837377,0.22542712445466115
120201,132400,18,33,,False,True,True,True,True,True,False,120201,132400,True,10.524699735274503,p1496,24.178049624046498,11.2474235631864,4.9421137423962795,0.4651915161924465,0.2044049796920367
120201,132700,9,21,,False,True,True,True,True,True,False,120201,132700,True,10.607713049701719,p1497,24.2739902657642,11.2474235631864,4.9421137423962795,0.4633528908944837,0.20359708841799234
120201,133200,6,30,,False,True,True,True,True,True,False,120201,133200,True,10.81454179497124,p1498,24.318507616274946,11.2474235631864,4.9421137423962795,0.4625046791793737,0.20322438450494446
120201,133301,9,51,,False,True,True,True,True,True,False,120201,133301,True,11.332537867750588,p1499,24.93283672569536,11.2474235631864,4.9421137423962795,0.45110886045289006,0.19821706598282982
120201,133500,15,15,,False,False,False,True,True,True,False,120201,133500,True,10.797409109298362,p1500,24.22951476798882,11.351226405043588,5.045916584253468,0.4684875662487648,0.2082549581603654
120201,133700,9,21,,False,True,True,True,True,True,False,120201,133700,True,11.051725162610097,p1501,24.920938736387832,11.2474235631864,4.9421137423962795,0.45132423309414466,0.19831170064152306
120201,133800,0,6,,False,True,True,True,True,True,False,120201,133800,True,10.777951386654825,p1502,24.342299065598073,11.2474235631864,4.9421137423962795,0.4620526406678612,0.2030257589506308
120201,133900,9,12,,False,False,False,False,True,True,True,120201,133900,True,13.069598948865567,p1503,20.918843936254063,6.195716697090066,3.7092849291370107,0.2961787332019999,0.17731787380030678
120201,134100,0,0,,False,True,True,True,True,True,False,120201,134100,True,11.035027481752559,p1504,24.883353914430643,11.358727485160031,5.05341766436991,0.45647895875373723,0.20308426596140133
120201,134800,6,12,,False,True,True,True,True,True,False,120201,134800,True,11.27716210929552,p1505,25.419594637546822,11.2474235631864,4.9421137423962795,0.4424706107064758,0.19442142224787382
120201,135300,0,6,,False,True,True,True,True,True,False,120201,135300,True,11.274783364295821,p1506,24.898447522352228,11.2474235631864,4.9421137423962795,0.45173192236540793,0.19849083915611876
120201,136001,0,0,,False,False,True,True,True,True,False,120201,136001,True,11.566587182232137,p1507,25.54162674629873,11.680635611297374,5.3753257905072545,0.45731760656121995,0.21045354095491198
120201,136002,6,12,,False,False,True,True,True,True,False,120201,136002,True,11.85806393871314,p1508,26.319810554639467,11.634857824002825,5.329548003212706,0.4420570505190022,0.2024918831443964
120201,136100,18,21,,False,False,True,True,True,True,False,120201,136100,True,12.042201986225713,p1509,27.265539309873983,11.770949800474927,5.4656399796848065,0.4317152749739367,0.20045963212271659
120201,136400,15,18,,False,False,True,True,True,True,False,120201,136400,True,12.350556988391423,p1510,26.004421619855194,11.2474235631864,4.9421137423962795,0.4325196586798392,0.19004897761782252
120201,137701,9,12,,False,False,False,True,True,True,False,120201,137701,True,12.29488194360668,p1511,27.18398093749027,11.634857824002825,5.329548003212706,0.4280041930119526,0.1960547285354575
120201,138501,21,27,,False,False,True,True,True,True,False,120201,138501,True,13.046463615134327,p1512,27.61095562785104,11.75704594659493,5.4517361258048105,0.4258109029278093,0.19744829549853282
120201,138502,0,9,,False,False,True,True,True,True,False,120201,138502,True,13.39179130098146,p1513,28.391817911135707,11.75704594659493,5.4517361258048105,0.41409979394040974,0.19201786031695264
120201,140300,0,0,,False,False,False,True,True,True,False,120201,140300,True,14.40583782104767,p1514,29.613861182577093,14.812798516235107,8.507488695444987,0.5001981479183137,0.28728062993859954
120201,144201,18,21,,False,False,False,True,True,True,False,120201,144201,True,17.313581023415214,p1515,33.72071938080713,11.83422770528823,5.52891788449811,0.35094825740947666,0.1639620383557123
120201,145400,0,6,,False,False,False,True,True,True,False,120201,145400,True,19.312471491610765,p1516,37.692652755772606,14.595825646593106,4.8250795911645294,0.38723264560777737,0.1280111437745801
120201,145500,0,6,,False,False,False,True,True,True,False,120201,145500,True,18.627039611484804,p1517,34.07599233238171,18.163744981214432,15.677313213261382,0.5330364205990797,0.46006916131283304
120201,145900,30,27,,False,False,False,True,True,True,False,120201,145900,True,18.551597346658312,p1518,36.799020139493784,12.152366748027422,5.8470569272373005,0.3302361503638285,0.15889164725236984
120201,147700,6,9,,False,False,False,True,True,True,False,120201,147700,True,21.648559270971226,p1519,41.068180582904155,14.988065734677818,8.643845079156563,0.3649556791156471,0.21047548141820577
120201,147900,27,36,,False,False,False,False,True,True,True,120201,147900,True,23.400277461772262,p1520,39.4897881980674,10.639899033587973,3.7092849291370107,0.2694341884089589,0.09393023103928777
120201,150101,0,9,,False,False,False,False,True,True,False,120201,150101,True,23.048838969101222,p1521,40.2392453262462,20.920506770734384,9.377089276435848,0.5199030598391692,0.233033427948501
120201,152300,0,6,,False,False,False,False,True,True,False,120201,152300,True,26.175714940125722,p1522,45.95909228027735,14.84719242336992,8.5418826025798,0.3230523425664211,0.18585838359225862
120201,155500,6,6,,False,False,False,False,True,True,False,120201,155500,True,28.931423049735887,p1523,44.518256708589206,21.441093844346852,16.546913794252244,0.48162474071474765,0.37168826943440797
120201,156000,0,6,,False,False,False,False,True,True,False,120201,156000,True,27.771864344360974,p1524,50.01434601761664,14.949154899946683,8.643845079156563,0.2988973382693261,0.17282731390933168
120202,117001,45,54,,False,False,False,False,True,True,False,120202,117001,False,3.0470202587457265,p1525,6.759262155884977,0.207069717463542,0.0,0.030634958770352765,0.0
120202,117300,42,48,58.0,False,False,False,False,True,True,True,120202,117300,False,8.66489997455297,p1526,12.237686705333907,2.816562921963559,0.0,0.23015484787136564,0.0
120202,117400,9,9,,False,False,False,False,True,True,False,120202,117400,False,7.23759427271824,p1527,10.280226451972775,2.816562921963559,0.0,0.27397868472275344,0.0
120202,118100,0,0,58.0,False,False,False,False,True,True,True,120202,118100,False,7.494046025931512,p1528,10.574757260125956,2.816562921963559,0.0,0.266347761246863,0.0
120202,118300,9,9,,False,False,False,False,True,True,True,120202,118300,False,11.870683236659536,p1529,15.250085536968204,4.914848316216679,0.0,0.3222833278083879,0.0
120202,118600,156,162,,False,False,False,False,True,True,False,120202,118600,False,7.594073540810976,p1530,10.433403293178515,2.816562921963559,0.0,0.2699562973670405,0.0
120202,118800,63,72,34.0,True,False,False,False,True,True,False,120202,118800,False,5.049936448455342,p1531,6.982707527367916,0.24587445685649026,0.0,0.035211908259484406,0.0
120202,118900,6,9,22.0,True,False,False,False,True,True,False,120202,118900,False,2.7272694401590964,p1532,4.247295872885033,2.360829220954434,0.0,0.5558428919506399,0.0
120202,119201,60,78,11.0,True,False,False,False,True,True,False,120202,119201,False,0.9809054472232234,p1533,1.2042379388036402,0.0,0.0,0.0,0.0
120202,120201,21,36,13.0,True,False,False,False,True,True,False,120202,120201,False,0.8505448059048114,p1534,1.038532755740047,0.0,0.0,0.0,0.0
120202,120203,9,12,,False,False,False,False,True,True,False,120202,120203,False,1.0354236031401154,p1535,1.9452927787654184,0.0,0.0,0.0,0.0
120202,120301,0,6,19.0,True,False,False,False,True,True,False,120202,120301,False,2.0580181556234876,p1536,2.7631867440775277,0.0,0.0,0.0,0.0
120202,122001,9,9,,False,False,False,False,True,True,False,120202,122001,False,9.973841114051636,p1537,14.223779239210932,0.24587445685649026,0.0,0.017286155298212445,0.0
120202,123500,69,69,53.0,False,False,False,False,True,True,False,120202,123500,False,7.743527775987604,p1538,11.523351522924356,2.607062845275633,0.0,0.22624171796626938,0.0
120202,124500,9,9,,False,False,False,False,True,True,False,120202,124500,False,4.5255587764731615,p1539,13.440183129132642,4.387217196895192,1.900785428942144,0.32642540319153523,0.14142556025312214
120202,125100,39,39,,False,False,False,False,True,True,False,120202,125100,True,7.339852176265216,p1540,11.353932461965822,2.4808746499117684,0.0,0.2185035588526153,0.0
120202,125500,6,9,55.0,False,False,False,False,True,True,False,120202,125500,False,8.855118647212159,p1541,12.673966942130221,2.691259224295645,0.0,0.2123454508429783,0.0
120202,125701,21,21,53.0,False,False,False,False,True,True,False,120202,125701,False,8.502148603993653,p1542,11.740679763713837,2.4808746499117684,0.0,0.21130587835120485,0.0
120202,126601,63,72,53.0,False,False,False,False,True,True,False,120202,126601,False,9.256650288164245,p1543,13.151484656067998,2.691259224295645,0.0,0.20463539248049212,0.0
120202,126801,33,39,57.0,False,False,False,False,True,True,False,120202,126801,False,10.362045507718465,p1544,14.482027122680094,2.691259224295645,0.0,0.18583442783924237,0.0
120202,127200,12,15,54.0,False,False,False,False,True,True,False,120202,127200,False,8.574970501933516,p1545,14.862347049400741,2.607062845275633,0.0,0.17541393944106234,0.0
120202,127300,6,9,,False,False,False,False,True,True,False,120202,127300,False,7.393154852187028,p1546,15.35116099109495,6.3053098207901215,0.0,0.41073830340570117,0.0
120202,127400,9,9,,False,False,False,False,True,True,False,120202,127400,True,6.9082220300256445,p1547,15.103794925099955,6.3053098207901215,0.0,0.41746526962649383,0.0
120202,127500,39,42,56.0,False,False,False,False,True,True,False,120202,127500,True,10.04909546290904,p1548,15.694140630687361,4.628506012194115,2.1420742442410634,0.2949193664764172,0.1364887886917862
120202,128700,24,24,,False,False,False,False,True,True,True,120202,128700,True,9.094771425151524,p1549,14.609059724913012,6.195716697090066,3.7092849291370107,0.42410099032755905,0.25390305734814134
120202,131200,6,9,,False,False,False,True,True,True,False,120202,131200,True,9.786328780090825,p1550,22.99282249208775,11.351226405043588,5.045916584253468,0.4936856451159814,0.2194561622867249
120202,131300,15,57,56.0,False,True,True,True,True,True,False,120202,131300,True,10.532226037086987,p1551,22.881998340686263,11.2474235631864,4.9421137423962795,0.49154026653290434,0.21598261081982312
120202,131400,9,15,,False,False,False,False,True,True,False,120202,131400,True,11.955213167458572,p1552,25.748334881656096,4.928584060229424,0.6411606263545189,0.1914137004541097,0.024901052021476595
120202,131801,0,6,,False,False,True,True,True,True,False,120202,131801,True,10.428246080621756,p1553,21.99773728702913,11.351226405043588,5.045916584253468,0.5160179093391024,0.22938343696052643
120202,131802,12,15,,False,False,True,True,True,True,False,120202,131802,True,10.121906196761605,p1554,21.639395748802812,11.351226405043588,5.045916584253468,0.5245630024429674,0.2331819540077791
120800,132400,0,21,48.0,False,True,True,True,True,True,False,120800,132400,True,11.939770704233267,p1555,15.542812466597278,6.419091872533683,4.8250795911645294,0.41299423037682625,0.31043799836960034
120202,131900,9,9,,False,False,False,True,True,True,True,120202,131900,True,11.015751450209741,p1556,18.474681792971797,9.679729869712226,7.193298101759171,0.5239456883849887,0.38935978342510186
120202,132400,24,48,,False,True,True,True,True,True,False,120202,132400,True,10.886785951921665,p1557,23.433641309961025,11.2474235631864,4.9421137423962795,0.47996909291282086,0.2108982414224936
120202,132700,12,24,59.0,False,True,True,True,True,True,False,120202,132700,True,11.016138229470442,p1558,23.52958195167873,11.2474235631864,4.9421137423962795,0.478012043999955,0.21003831485597993
120202,133100,0,6,,False,False,False,False,True,True,True,120202,133100,True,11.933856363918471,p1559,16.949274384318485,6.195716697090066,3.7092849291370107,0.36554465734665076,0.21884623760465233
